Time,flowKey,Speed
1686561125.5238085,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.7688964049070288
1686561125.5321205,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.5717044605455641
1686561125.5401547,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.591469304053653
1686561125.5457747,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.8455511881893772
1686561125.5545592,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.5409508103677568
1686561125.56063,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.7827566511408711
1686561125.5670676,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.7381701643642828
1686561125.5748687,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.6091483070904645
1686561125.5816414,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.590544,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.5337796627745045
1686561125.5970063,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.6032305,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.6116986,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.6209438,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.964637141031846
1686561125.6270685,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.775870318346374
1686561125.6337442,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.7118333074285714
1686561125.6361825,"(4, 2, '00:00:00:00:00:01', 4294967291)",1.9488933810501614
1686561125.6454163,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.5146358699682408
1686561125.6468863,"(4, 2, '00:00:00:00:00:01', 4294967291)",3.232457445345443
1686561125.6494012,"(4, 2, '00:00:00:00:00:01', 4294967291)",1.8895840546075084
1686561125.6579459,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.556135288596222
1686561125.6606946,"(4, 2, '00:00:00:00:00:01', 4294967291)",1.728799775175644
1686561125.6635134,"(4, 2, '00:00:00:00:00:01', 4294967291)",1.685810082720122
1686561125.6669652,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.6728196,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.8117015926695174
1686561125.6798806,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.6856182,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.6984093,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.705797,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.9094133,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.9159677,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.920484,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.9239109,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.9309509,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.936529,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.9421587,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.9510598,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.9554772,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.9638636,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.9699361,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.9755452,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.9868407,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686561125.995524,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686561126.0042238,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686561126.0100393,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686561126.01754,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686561126.025671,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686561126.0337775,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686561126.038015,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686561126.046036,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686561126.0536752,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686561126.0578203,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686561126.0671637,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686561127.4117117,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561127.4156146,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561127.4214804,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561127.429789,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561127.437794,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561127.4431016,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561127.4538302,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561127.4590812,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561127.465563,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561127.4732232,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561127.4814632,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561127.4874322,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561127.4948034,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561127.5017114,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561127.5092592,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561127.517636,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561127.526116,"(2, 2, '00:00:00:00:00:01', 2)",5.043495191385273
1686561127.5296776,"(2, 2, '00:00:00:00:00:01', 2)",13.341811773211058
1686561127.541788,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561127.5450397,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561127.5512807,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561127.5550807,"(2, 2, '00:00:00:00:00:01', 2)",0.0
